id,name,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,is_entire_apt,client_district,accommodates,bedrooms,beds,price_clean,minimum_nights,availability_365,number_of_reviews,review_scores_rating,host_is_superhost,estimated_occupancy_l365d,estimated_revenue_l365d
1549410452090176831,Elegant room with en suite bathroom,el Barri Gòtic,Ciutat Vella,41.38235725871705,2.173656768809698,Private room in home,Private room,False,True,2,1.0,1.0,134.0,1.0,20,50,4.76,True,255,34170.0
1549421575781439933,Nice 3 bedr flat 2 bathr in L'Eixample 6 people,l'Antiga Esquerra de l'Eixample,Eixample,41.38455,2.15573,Entire rental unit,Entire home/apt,True,True,6,3.0,4.0,879.0,1.0,213,0,,False,0,0.0
1549457811807411081,Cozy 3 Bedroom Apartment,la Sagrada Família,Eixample,41.408999571973226,2.176981084048748,Entire rental unit,Entire home/apt,True,True,5,3.0,3.0,224.0,1.0,218,26,4.69,False,156,34944.0
1549870946243426623,Central apartamento en El Born,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.384822462044575,2.18048856445787,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,159.2,2.0,75,13,4.69,False,78,12418.0
1550180975343067226,cómoda habitación sants estacion,la Nova Esquerra de l'Eixample,Eixample,41.3808757,2.1450437,Private room in rental unit,Private room,False,True,2,1.0,1.0,114.76,31.0,83,0,,False,0,0.0
1550589181826545865,Amazing 2 rooms with terrace near Sagrada Familia3,el Clot,Sant Martí,41.40647,2.18467,Entire guesthouse,Entire home/apt,True,False,4,2.0,,247.33,1.0,86,6,4.0,False,36,8904.0
1550869860285132261,Quiet Flat with Balcony & Dressing Room · Gràcia,la Vila de Gràcia,Gràcia,41.39908863025105,2.1607923663999102,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,78.83,31.0,104,2,5.0,True,124,9775.0
1550915954111485222,"Habitación doble, A/C, centro, balcón",Sant Antoni,Eixample,41.38074258367879,2.162328080353924,Private room in rental unit,Private room,False,True,2,1.0,1.0,120.43,2.0,354,1,5.0,True,6,723.0
1551321117261139618,URBAN Apartment+terrace at BCN Montjuïc Apartments,Hostafrancs,Sants-Montjuïc,41.37085815274489,2.1431414690021944,Entire rental unit,Entire home/apt,True,False,2,1.0,2.0,175.0,1.0,191,6,4.67,False,36,6300.0
1551682422678814037,Single room near Diagonal,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.3947027,2.1454549,Private room in rental unit,Private room,False,False,1,1.0,1.0,36.8,31.0,332,1,5.0,False,62,2282.0
1552160580444458949,Sunny Designer Studio in El Born,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38681,2.17672,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,209.22,3.0,49,2,5.0,True,12,2511.0
1552165423114417147,Ático en C/Concòrdia 12,el Poble Sec,Sants-Montjuïc,41.3743484,2.160848,Entire rental unit,Entire home/apt,True,False,2,1.0,,37.03,31.0,62,0,,False,0,0.0
1552191914475429682,Bed & Art Barcelona Fire,la Dreta de l'Eixample,Eixample,41.39014,2.17371,Private room in hostel,Private room,False,True,2,1.0,2.0,210.0,2.0,175,11,4.36,False,66,13860.0
1552205641003543754,Bed & Art Barcelona Earth,la Dreta de l'Eixample,Eixample,41.389839,2.174616,Private room in hostel,Private room,False,True,2,1.0,2.0,190.0,1.0,175,9,3.89,False,54,10260.0
1552317739046581025,Two-bedroom apartment located near Sagrada Familia,la Sagrada Família,Eixample,41.4030084,2.1817789,Entire rental unit,Entire home/apt,True,True,3,2.0,2.0,70.66,31.0,51,1,4.0,False,62,4381.0
1552332453373480150,Todo a pie Las Ramblas. Gran Alojamiento,el Barri Gòtic,Ciutat Vella,41.38377,2.17241,Private room in rental unit,Private room,False,True,2,1.0,1.0,204.0,1.0,29,14,4.86,False,84,17136.0
1552785861101399793,Renovated 3-Bedroom Apartment in Eixample,el Camp d'en Grassot i Gràcia Nova,Gràcia,41.40391,2.17079,Entire rental unit,Entire home/apt,True,True,5,3.0,3.0,192.91,31.0,315,0,,False,0,0.0
1552794741983520610,Luxury 3-Suite Apartment — Brand New in Eixample,la Dreta de l'Eixample,Eixample,41.39324,2.17102,Entire rental unit,Entire home/apt,True,True,6,3.0,3.0,206.68,31.0,308,0,,False,0,0.0
1552953758532830494,Safe & Central | 14 min walk to La Rambla,Sant Antoni,Eixample,41.38238,2.16118,Entire rental unit,Entire home/apt,True,True,3,2.0,2.0,198.0,1.0,313,15,5.0,True,90,17820.0
1553768450087014133,8The Ramblas Double Room8,el Raval,Ciutat Vella,41.38072,2.17248,Private room in rental unit,Private room,False,True,2,1.0,,121.6,1.0,299,21,4.38,False,126,15322.0
1553768476666291081,Ramblas Room in sharing apartament,el Raval,Ciutat Vella,41.38055,2.17299,Private room in rental unit,Private room,False,True,4,1.0,,223.0,1.0,326,9,4.56,False,54,12042.0
1553812724721274460,4The Ramblas point 4,el Raval,Ciutat Vella,41.380187574050126,2.1729086141769343,Private room in rental unit,Private room,False,True,2,1.0,,140.16,1.0,270,14,3.93,False,84,11773.0
1553816677578929321,6Las Ramblas double Room,el Raval,Ciutat Vella,41.38221,2.17229,Private room in rental unit,Private room,False,True,2,1.0,,140.16,1.0,311,14,4.43,False,84,11773.0
1553822317028439424,Habitación en las Ramblas1,el Barri Gòtic,Ciutat Vella,41.38180347902973,2.173946385819998,Private room in rental unit,Private room,False,True,2,,,144.75,2.0,295,10,4.0,False,60,8685.0
1554170391862495059,Sant Joan Design Apartment,el Camp d'en Grassot i Gràcia Nova,Gràcia,41.40357,2.16373,Entire rental unit,Entire home/apt,True,True,6,2.0,4.0,270.0,1.0,184,38,4.84,True,228,61560.0
1554177992110919706,The Stadium Luxe Apartment,la Maternitat i Sant Ramon,Les Corts,41.38043,2.12495,Entire rental unit,Entire home/apt,True,False,9,4.0,4.0,240.0,1.0,205,31,4.84,True,186,44640.0
1554272327416027360,Joya Modernista con terraza,la Nova Esquerra de l'Eixample,Eixample,41.38111,2.15237,Entire rental unit,Entire home/apt,True,True,2,1.0,2.0,78.87,32.0,212,0,,False,0,0.0
1554330906106672296,Habitación privada con baño plaza Cataluña,el Raval,Ciutat Vella,41.38396077452173,2.1698156753217077,Private room in rental unit,Private room,False,True,2,1.0,1.0,54.42,31.0,319,1,5.0,False,62,3374.0
1554366591599847311,Acogedora habitación con balcon 1 min de la playa,la Barceloneta,Ciutat Vella,41.38120080079642,2.1899713332439035,Private room in rental unit,Private room,False,True,2,1.0,1.0,97.0,1.0,69,7,4.43,False,42,4074.0
1554542558375819722,BCN apartments,el Raval,Ciutat Vella,41.38201667380595,2.172305008782628,Entire home,Entire home/apt,True,True,4,1.0,2.0,279.0,1.0,267,33,4.88,True,198,55242.0
1554979312461807841,The best view and apartment in BCN,la Sagrada Família,Eixample,41.40532,2.17206,Entire rental unit,Entire home/apt,True,True,7,3.0,3.0,251.0,1.0,360,9,4.67,False,54,13554.0
1555134659485597465,1Habitación privada baño privado1,el Barri Gòtic,Ciutat Vella,41.38216,2.17281,Private room in rental unit,Private room,False,True,2,,,145.0,3.0,301,3,4.0,False,18,2610.0
1555345638629833474,Cozy Double Room Near Metro,Sant Martí de Provençals,Sant Martí,41.4149312553147,2.197427964257836,Private room in rental unit,Private room,False,False,1,1.0,1.0,38.49,31.0,94,1,5.0,False,62,2386.0
1556401626398519139,Guest Ready ‑ Bright & Stylish Flat w/ 3 Terraces,el Raval,Ciutat Vella,41.38116,2.16431,Entire rental unit,Entire home/apt,True,True,5,3.0,3.0,203.59,32.0,296,1,5.0,False,64,13030.0
1556450374330409926,Abangares - 2 bedrooms and terrace in Sant Antoni,el Poble Sec,Sants-Montjuïc,41.37409,2.15705,Entire rental unit,Entire home/apt,True,False,4,2.0,2.0,123.23,31.0,259,0,,False,0,0.0
1556539781169353221,Fantastic in Gracia,la Vila de Gràcia,Gràcia,41.40083,2.15157,Entire rental unit,Entire home/apt,True,True,4,1.0,2.0,120.23,32.0,175,1,5.0,False,64,7695.0
1556565523031239173,Carme 5 - H52,el Raval,Ciutat Vella,41.3826517,2.1712841,Private room in rental unit,Private room,False,True,2,1.0,1.0,37.03,31.0,113,0,,False,0,0.0
1556703728764100055,Encantador Apartamento con Balcón,Sants,Sants-Montjuïc,41.3774744,2.1331983,Entire rental unit,Entire home/apt,True,False,4,2.0,3.0,81.65,31.0,301,1,5.0,True,62,5062.0
1557085522074654325,Estudio en Gracia 2-,la Vila de Gràcia,Gràcia,41.39985,2.15708,Entire rental unit,Entire home/apt,True,True,2,1.0,2.0,124.67,3.0,305,4,2.5,False,24,2992.0
1557099897496870311,Charming Apartment with City View Near Las Ramblas,el Raval,Ciutat Vella,41.3758342,2.1732733,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,62.8,32.0,261,1,5.0,False,64,4019.0
1557103301070157171,Apartamento para 2 en Gracia,la Vila de Gràcia,Gràcia,41.40023704733385,2.157166212980691,Entire rental unit,Entire home/apt,True,True,2,1.0,2.0,144.0,3.0,316,3,2.33,False,18,2592.0
1557127182417483863,Estudio en Gracia para 2,la Vila de Gràcia,Gràcia,41.39866,2.15879,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,208.33,3.0,317,1,3.0,False,6,1250.0
1557127561488284680,Single room in Sarrià - St Gervasi,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.40061,2.13877,Private room in rental unit,Private room,False,False,1,1.0,1.0,28.3,31.0,336,0,,False,0,0.0
1557133281179497298,Single superior room in Sarrià - St Gervasi,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.4015941,2.1397552,Private room in rental unit,Private room,False,False,1,1.0,1.0,33.04,31.0,328,0,,False,0,0.0
1557162540434489063,Piso de Lujo para 8 Adultos en el Centro,la Dreta de l'Eixample,Eixample,41.39008,2.16828,Entire rental unit,Entire home/apt,True,True,8,4.0,6.0,965.33,3.0,362,2,5.0,True,12,11584.0
1557191522790481805,Single room in Muntaner street,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.4015941,2.1397552,Private room in rental unit,Private room,False,False,1,1.0,1.0,33.04,31.0,328,1,5.0,False,62,2048.0
1557195749148420615,Single room in Sarrià - St Gervasi,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.4015941,2.1397552,Private room in rental unit,Private room,False,False,1,1.0,1.0,26.76,31.0,144,1,4.0,False,62,1659.0
1557263733240643355,Ulima - 3 bedrooms in Eixample Esquerra,l'Antiga Esquerra de l'Eixample,Eixample,41.38842185168214,2.1534754248957206,Entire rental unit,Entire home/apt,True,True,6,3.0,3.0,137.45,31.0,284,0,,False,0,0.0
1557812523251907491,Sagrada Familia Apartment,la Sagrada Família,Eixample,41.40895,2.17529,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,160.33,3.0,311,3,1.67,False,18,2886.0
1557862684417064352,Toril - 2 bedrooms in El Putxet i el Farró,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,41.40936,2.13688,Entire rental unit,Entire home/apt,True,False,3,2.0,2.0,106.21,31.0,306,0,,False,0,0.0
1557883588159763987,Cozy Caza,el Raval,Ciutat Vella,41.37972,2.16611,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,195.71,2.0,80,0,,False,0,0.0
1557895760077301487,Piso 4 pueblo nuevo turistico,el Poblenou,Sant Martí,41.4005052,2.1993668,Entire rental unit,Entire home/apt,True,False,2,1.0,1.0,228.4,5.0,330,0,,False,0,0.0
1557895954783170630,Piso 5 pueblo nuevo turistico,el Poblenou,Sant Martí,41.4005052,2.1993668,Entire rental unit,Entire home/apt,True,False,2,1.0,1.0,228.4,5.0,356,0,,False,0,0.0
1557913758603276309,Exclusivo Penthouse Ático David en San Gervasi,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.3984174,2.1496343,Entire rental unit,Entire home/apt,True,False,5,3.0,4.0,168.58,31.0,365,0,,False,0,0.0
1557960399204326236,Mini Loft close to the beach!,la Barceloneta,Ciutat Vella,41.38023,2.19125,Entire rental unit,Entire home/apt,True,True,4,1.0,2.0,47.81,32.0,139,0,,True,0,0.0
1558000455141920623,Modern & comfy 3BD in Avinguda Paralel,el Poble Sec,Sants-Montjuïc,41.3735545,2.1678037,Entire rental unit,Entire home/apt,True,False,6,3.0,4.0,271.5,2.0,343,6,4.33,False,36,9774.0
1558267529722907914,Barceloneta room frente mar,el Barri Gòtic,Ciutat Vella,41.38117,2.18229,Entire rental unit,Entire home/apt,True,True,2,1.0,,203.0,1.0,288,23,4.7,False,138,28014.0
1558512665682953975,Acogedor apartamento en el Eixample HUTB-006625,la Nova Esquerra de l'Eixample,Eixample,41.3808139,2.150006,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,207.5,2.0,169,8,4.88,True,48,9960.0
1558556622813747720,"Piso con Terraza en Paseo de Gracia, Barcelona",la Dreta de l'Eixample,Eixample,41.39051,2.16649,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,1266.0,1.0,290,16,4.94,True,96,121536.0
1558594876185937497,"Piso en el Centro de Barcelona, Paseo de Gracia",la Dreta de l'Eixample,Eixample,41.389839878765294,2.1682185895255337,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,1873.0,1.0,286,17,4.94,True,102,191046.0
1558914174699379170,Nice & close to the beach in Barcelona city center,la Barceloneta,Ciutat Vella,41.38053,2.1888,Entire rental unit,Entire home/apt,True,True,3,1.0,2.0,320.0,1.0,365,0,,False,0,0.0
1559269472405951265,"Stylish Studio Apt in Eixample, Barcelona",el Fort Pienc,Eixample,41.40052,2.18018,Room in hotel,Private room,False,True,2,1.0,1.0,96.24,30.0,327,0,,False,0,0.0
1559291378556541490,Espacioso apartamento para 6,la Dreta de l'Eixample,Eixample,41.39520722115381,2.1660588918332864,Entire rental unit,Entire home/apt,True,True,6,3.0,4.0,384.5,2.0,305,15,4.8,False,90,34605.0
1559305334240501648,Habitación doble - Centrico - Gran terraza,el Barri Gòtic,Ciutat Vella,41.37833742827532,2.178365981614694,Private room in rental unit,Private room,False,True,2,,1.0,37.68,31.0,329,3,5.0,True,186,7008.0
1559971767567841132,"Renovated lightly, spacious and central flat",la Nova Esquerra de l'Eixample,Eixample,41.38626,2.15111,Entire rental unit,Entire home/apt,True,True,6,4.0,4.0,112.96,32.0,275,1,5.0,False,64,7229.0
1560231234386119953,Amplio y luminoso piso con 2 terrazas en Eixample,la Vila de Gràcia,Gràcia,41.400484357759694,2.1644080983590896,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,97.92,32.0,349,1,5.0,False,64,6267.0
1560315683422985144,"Apartamento Reformado, Amueblado y Equipado",el Camp de l'Arpa del Clot,Sant Martí,41.41221,2.17925,Entire rental unit,Entire home/apt,True,False,4,2.0,2.0,98.3,31.0,363,0,,False,0,0.0
1561006127381071767,3BR with balcony near L'Illa shopping center,les Corts,Les Corts,41.390407,2.1391149,Entire rental unit,Entire home/apt,True,False,5,3.0,3.0,75.63,32.0,33,0,,True,0,0.0
1561144653676200355,Precious loft in vibrant Poble Sec,el Poble Sec,Sants-Montjuïc,41.37283,2.16514,Entire loft,Entire home/apt,True,False,2,1.0,1.0,72.58,31.0,124,0,,False,0,0.0
1561408145773066126,Duerme o navega en un barco en Barcelona,la Barceloneta,Ciutat Vella,41.36720854155796,2.188454562426765,Boat,Entire home/apt,True,True,8,4.0,6.0,1148.1,31.0,358,0,,False,0,0.0
1561457203207465866,Classic & Cozy Home | Plaza España | AC | WiFi,Hostafrancs,Sants-Montjuïc,41.37528346638765,2.1457143660094915,Private room in rental unit,Private room,False,False,2,1.0,1.0,125.67,3.0,26,2,5.0,False,12,1508.0
1561472854757653453,Cozy Home | Clean | Central | WiFi AC | Ramblas,el Raval,Ciutat Vella,41.38179172991004,2.168712634031984,Entire rental unit,Entire home/apt,True,True,4,1.0,2.0,180.5,2.0,18,5,4.8,False,30,5415.0
1561530849473390200,Daphne - 3 bedrooms and balcony in Sant Gervasi,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.398,2.15158,Entire rental unit,Entire home/apt,True,False,5,3.0,3.0,173.85,31.0,302,0,,False,0,0.0
1561681223831115800,Perfect location | Eixample | 4BR | Kitchen | AC,Sant Antoni,Eixample,41.37688,2.16358,Entire rental unit,Entire home/apt,True,True,6,4.0,5.0,396.5,1.0,329,19,4.74,False,114,45201.0
1561716189090418210,Impresionante Piso en el Centro de Barcelona,la Dreta de l'Eixample,Eixample,41.3906,2.16599,Entire rental unit,Entire home/apt,True,True,6,3.0,3.0,170.41,32.0,178,0,,False,0,0.0
1561845603081566143,Apartamento centrico y moderno,el Poble Sec,Sants-Montjuïc,41.37227,2.15976,Entire rental unit,Entire home/apt,True,False,3,2.0,2.0,187.15,1.0,108,29,4.59,False,174,32564.0
1562150475993598744,Sunny Home | AC | WiFi | Central | Safe & Quiet,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38403827875665,2.182525397670052,Entire rental unit,Entire home/apt,True,True,4,1.0,2.0,232.04,3.0,43,3,4.67,False,18,4177.0
1562221909901302878,Barcelona Sants 2 Dormitorios,la Nova Esquerra de l'Eixample,Eixample,41.38086,2.14596,Entire rental unit,Entire home/apt,True,True,3,2.0,2.0,66.15,32.0,281,2,4.0,False,128,8467.0
1562284788413178721,Ebe1par1133- Apartment in Avenida Paralelo,Sant Antoni,Eixample,41.37631,2.15563,Entire rental unit,Entire home/apt,True,True,4,2.0,2.0,240.88,2.0,254,15,4.4,False,90,21679.0
1562291130258600736,A4cor1132 - Beautiful apartment,la Nova Esquerra de l'Eixample,Eixample,41.38637035560001,2.145255802602892,Entire rental unit,Entire home/apt,True,True,4,2.0,2.0,341.5,2.0,345,10,4.7,False,60,20490.0
1562308474645926784,Echidna - 2 bedrooms in Eixample Dreta,la Dreta de l'Eixample,Eixample,41.3881,2.16631,Entire rental unit,Entire home/apt,True,True,4,2.0,2.0,145.16,31.0,301,0,,False,0,0.0
1562308980250119822,Hecate - 2 bedrooms in La Dreta de l'Eixample,la Dreta de l'Eixample,Eixample,41.38608,2.16528,Entire rental unit,Entire home/apt,True,True,4,2.0,2.0,162.18,31.0,323,0,,False,0,0.0
1562329580192490490,Urban Gracia,la Vila de Gràcia,Gràcia,41.39932,2.16101,Entire rental unit,Entire home/apt,True,True,3,1.0,1.0,207.0,3.0,337,4,4.25,False,24,4968.0
1562340185023374666,Momus - 2 bedrooms and balcony in Eixample Dreta,la Dreta de l'Eixample,Eixample,41.38601,2.16628,Entire rental unit,Entire home/apt,True,True,4,2.0,2.0,155.85,31.0,288,0,,False,0,0.0
1562347827595825791,"Homeclub | Sleek 1BR with terrace, gym & coworking",el Raval,Ciutat Vella,41.3830318,2.1707487,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,116.83,32.0,293,0,,False,0,0.0
1562386064624048321,97. Taulat Apartment,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,41.40036,2.20989,Entire rental unit,Entire home/apt,True,False,5,3.0,4.0,490.33,2.0,350,6,4.33,False,36,17652.0
1562551833915607421,Cosy apartment in the heart of Ciutat Vella,el Barri Gòtic,Ciutat Vella,41.3829818,2.1785986,Entire rental unit,Entire home/apt,True,True,4,1.0,2.0,71.32,32.0,193,0,,False,0,0.0
1562874899281218643,Single room with private bathroom in Balmes street,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.4031138,2.1430877,Private room in rental unit,Private room,False,False,1,1.0,1.0,14.07,31.0,192,0,,False,0,0.0
1562885483306328299,Single room in Balmes,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.4031138,2.1430877,Private room in rental unit,Private room,False,False,1,1.0,1.0,30.93,31.0,365,0,,False,0,0.0
1562896855932269198,Single room located in Sarrià-St Gervasi,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.4031138,2.1430877,Private room in rental unit,Private room,False,False,1,1.0,1.0,30.38,31.0,328,0,,False,0,0.0
1562910950649708734,Circe - 2 bedrooms in Eixample Dreta,la Dreta de l'Eixample,Eixample,41.38604,2.16636,Entire rental unit,Entire home/apt,True,True,4,2.0,2.0,222.21,31.0,291,0,,False,0,0.0
1562912478699788975,Single room in Balmes street,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.4031138,2.1430877,Private room in rental unit,Private room,False,False,1,1.0,1.0,35.69,31.0,327,0,,False,0,0.0
1563044363463963629,AB Sagrada Familia Views  III-I,el Fort Pienc,Eixample,41.40032624023312,2.1787015551872098,Entire rental unit,Entire home/apt,True,True,6,3.0,6.0,315.0,1.0,284,1,4.0,False,6,1890.0
1563108633062759974,Sarrià–Sant Gervasi | Private Terrace | Office,les Tres Torres,Sarrià-Sant Gervasi,41.3962552,2.1308296,Casa particular,Entire home/apt,True,False,2,1.0,1.0,268.5,1.0,320,12,4.67,False,72,19332.0
1563640225412318513,Habitación con baño privado en centro,el Camp d'en Grassot i Gràcia Nova,Gràcia,41.40213,2.16436,Private room in rental unit,Private room,False,True,1,1.0,1.0,35.42,31.0,342,1,5.0,False,62,2196.0
1563686228580186338,"Pool, Terrace & Beach Vibes in Poblenou",el Poblenou,Sant Martí,41.40599,2.20291,Entire rental unit,Entire home/apt,True,False,6,2.0,3.0,405.0,1.0,309,21,4.81,False,126,51030.0
1563802780929227238,4 Bedroom Apartment Uptown Barcelona You Stylish,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.40013311682209,2.148904270952764,Entire rental unit,Entire home/apt,True,False,8,4.0,,455.0,2.0,274,12,4.67,False,72,32760.0
1563827966674839355,Modern 3 Bedroom Apartment in Uptown Barcelona,el Putxet i el Farró,Sarrià-Sant Gervasi,41.40196,2.14856,Entire rental unit,Entire home/apt,True,False,7,3.0,,378.0,2.0,303,9,4.89,False,54,20412.0
1563969304419372285,5BR Luxury Apartment  · Plaza España,la Marina de Port,Sants-Montjuïc,41.35994,2.1388,Entire condo,Entire home/apt,True,False,8,5.0,6.0,184.58,31.0,364,0,,False,0,0.0
1564322942446716042,Flateli. Pelayo H1,la Dreta de l'Eixample,Eixample,41.38685,2.16764,Entire rental unit,Entire home/apt,True,True,6,3.0,5.0,294.5,1.0,265,6,3.83,False,36,10602.0
1564369702322944311,4-Bedroom Apartment in Vila Olimpica,la Vila Olímpica del Poblenou,Sant Martí,41.3925326,2.1950987,Entire rental unit,Entire home/apt,True,False,8,4.0,6.0,525.5,1.0,271,8,4.38,False,48,25224.0
1564535947722085335,Fab 6 BR Group Flat close to Sagrada Familia 12ppl,el Fort Pienc,Eixample,41.4003,2.17685,Entire rental unit,Entire home/apt,True,True,12,6.0,8.0,1484.0,1.0,336,0,,False,0,0.0
1564553692369493845,Nice 6-BR GroupFlat for 12ppl near Sagrada Familia,la Sagrada Família,Eixample,41.40222,2.17465,Entire rental unit,Entire home/apt,True,True,12,6.0,8.0,1484.0,1.0,324,0,,False,0,0.0
1565144144382422746,Exclusiva ubicacion en San Pau-Sagrada Familia,el Camp de l'Arpa del Clot,Sant Martí,41.41256,2.1769,Entire rental unit,Entire home/apt,True,False,8,4.0,1.0,182.78,31.0,175,0,,True,0,0.0
1566030230905438595,Designer room in a stylish apart & a Patio Osasis,el Raval,Ciutat Vella,41.38296,2.16792,Private room in rental unit,Private room,False,True,2,3.0,1.0,77.32,31.0,88,0,,False,0,0.0
1566035391273149756,Amplio apartamento en Sant Gervasi,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.39913,2.14693,Entire rental unit,Entire home/apt,True,False,6,3.0,4.0,165.47,1.0,151,9,4.56,False,54,8935.0
1566545388635881050,Nyx - 1 bedroom in La Dreta de l'Eixample,la Dreta de l'Eixample,Eixample,41.38828,2.16701,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,113.16,31.0,324,0,,False,0,0.0
1566586160185117980,Somunis - 1 bedroom in La Dreta de l'Eixample,la Dreta de l'Eixample,Eixample,41.38598,2.16627,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,123.31,31.0,323,0,,False,0,0.0
1566657185240941815,Flateli. 430 Loft 403,el Fort Pienc,Eixample,41.39852927089222,2.175935303416621,Entire rental unit,Entire home/apt,True,True,3,1.0,2.0,1000.0,1.0,309,0,,False,0,0.0
1566817327546233655,"Tranquila habitación, nevera privada",el Fort Pienc,Eixample,41.39598549999999,2.1774327,Private room in rental unit,Private room,False,True,1,1.0,1.0,29.84,31.0,330,1,5.0,True,62,1850.0
1566833546047365004,Acogedora y centrica habitación,el Fort Pienc,Eixample,41.39598549999999,2.1774327,Private room in rental unit,Private room,False,True,1,1.0,1.0,27.19,31.0,296,0,,True,0,0.0
1567372027086346670,Flateli. 430 Estudio 401,la Dreta de l'Eixample,Eixample,41.39684,2.17417,Entire rental unit,Entire home/apt,True,True,3,1.0,2.0,135.0,1.0,300,28,4.75,False,168,22680.0
1567415582934197159,Central Location: Nice Duplex Apartment for 6ppl!,el Poble Sec,Sants-Montjuïc,41.37332,2.16551,Entire rental unit,Entire home/apt,True,False,3,2.0,5.0,262.47,1.0,205,0,,False,0,0.0
1567452883818467728,BCN North Design Apartment,la Prosperitat,Nou Barris,41.44223,2.17853,Entire rental unit,Entire home/apt,True,False,4,2.0,2.0,105.45,32.0,68,1,5.0,True,64,6749.0
1567458498844851566,Exclusiva ubicación en San Pau y Sagrada Familia,el Guinardó,Horta-Guinardó,41.41238,2.17579,Private room in rental unit,Private room,False,False,2,1.0,1.0,37.02,31.0,175,0,,True,0,0.0
1567535293279249205,Comfortable room in great location in the center,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38361,2.18504,Private room in rental unit,Private room,False,True,1,1.0,1.0,33.03,31.0,324,0,,True,0,0.0
1567899019068257969,Studio Premium Sants a 15' Bcn Centro y Fira Bcn,Sants,Sants-Montjuïc,41.37661,2.13273,Entire rental unit,Entire home/apt,True,False,2,1.0,1.0,160.5,2.0,264,12,4.5,False,72,11556.0
1567978928342102099,La Palacete by Sweett | Suite,la Vila de Gràcia,Gràcia,41.40761,2.15961,Room in hotel,Hotel room,False,True,2,,1.0,152.0,1.0,259,4,5.0,False,24,3648.0
1567985873659883473,Le Palacete by Sweett | Superior Double Room,la Vila de Gràcia,Gràcia,41.40829,2.15874,Room in hotel,Hotel room,False,True,2,,1.0,139.0,1.0,265,68,4.85,False,255,35445.0
1567989652879713455,Le Palacete by Sweett | King Room,la Vila de Gràcia,Gràcia,41.40761,2.15961,Room in hotel,Hotel room,False,True,2,,1.0,267.0,1.0,205,27,4.93,False,162,43254.0
1567993271916185793,La Palacete by Sweett | Studio with Terrace,la Vila de Gràcia,Gràcia,41.40716,2.16051,Room in hotel,Hotel room,False,True,4,,1.0,192.0,1.0,265,23,4.61,False,138,26496.0
1567996218616987656,Exclusiva ubicación en San Pau y Sagrada Familia,el Camp de l'Arpa del Clot,Sant Martí,41.41247,2.17631,Private room in rental unit,Private room,False,False,1,1.0,1.0,29.05,31.0,175,0,,True,0,0.0
1567998077717270659,Le Palacete by Sweett | Suite with Terrace,la Vila de Gràcia,Gràcia,41.40711,2.15866,Room in hotel,Hotel room,False,True,2,,1.0,194.0,1.0,277,31,4.55,False,186,36084.0
1568013560112185475,Exclusiva ubicación en San Pau y Sagrada Familia,el Camp de l'Arpa del Clot,Sant Martí,41.41101,2.17748,Private room in rental unit,Private room,False,False,2,1.0,2.0,37.02,31.0,175,0,,True,0,0.0
1568019909429104558,Exclusiva ubicación en San Pau y Sagrada Familia,el Camp de l'Arpa del Clot,Sant Martí,41.41215,2.17586,Private room in rental unit,Private room,False,False,2,1.0,1.0,33.48,31.0,175,0,,True,0,0.0
1568064326892310476,Habitación independiente con baño de uso exclusivo,la Bordeta,Sants-Montjuïc,41.37088,2.1337,Private room in home,Private room,False,False,2,1.0,1.0,93.63,31.0,319,0,,True,0,0.0
